label,carat,cut,color,clarity,depth,table,x,y,z,price
24893.00,0.41,Very Good,E,VVS1,62.90,59.00,4.72,4.76,2.98,1367.00
24894.00,0.51,Very Good,I,SI1,63.50,60.00,5.03,5.05,3.20,1046.00
24895.00,0.70,Ideal,G,VS1,61.90,55.00,5.67,5.71,3.52,3384.00
24896.00,1.05,Very Good,H,SI1,60.50,58.00,6.55,6.60,3.98,5406.00
24897.00,1.00,Fair,E,SI2,65.10,59.00,6.30,6.23,4.08,3575.00
24898.00,1.51,Premium,I,SI2,60.40,56.00,7.40,7.36,4.46,7577.00
24899.00,1.70,Premium,H,VS2,,60.00,7.61,7.57,4.70,12992.00
24900.00,1.52,Very Good,D,SI1,60.60,57.80,7.40,7.46,4.51,14295.00
24901.00,1.04,Very Good,D,SI2,58.60,58.00,6.65,6.72,3.92,4906.00
24902.00,0.35,Ideal,E,VS2,62.50,55.00,4.52,4.50,2.82,984.00
24903.00,1.29,Ideal,D,I1,61.30,56.00,7.05,6.99,4.30,5158.00
24904.00,0.71,Fair,F,IF,58.70,62.00,5.87,5.81,3.43,3205.00
24905.00,0.24,Very Good,F,VVS1,58.70,59.00,4.04,4.10,2.39,552.00
24906.00,0.26,Ideal,E,VVS2,61.60,57.00,4.13,4.18,2.56,597.00
24907.00,1.11,Premium,G,SI1,61.50,58.00,6.73,6.63,4.10,4768.00
24908.00,0.31,Premium,E,VVS2,61.30,60.00,4.33,4.35,2.66,816.00
24909.00,1.02,Very Good,F,VS1,61.90,59.00,6.38,6.44,3.97,7257.00
24910.00,1.02,Very Good,D,SI2,61.50,56.00,6.47,6.51,3.99,4633.00
24911.00,1.20,Ideal,I,VS2,63.20,59.00,6.73,6.68,4.24,5699.00
24912.00,1.35,Premium,G,SI2,58.40,59.00,7.32,7.28,4.26,6400.00
24913.00,0.90,Very Good,E,VS2,63.30,59.00,6.08,6.12,3.86,4482.00
24914.00,0.58,Ideal,E,VS2,61.90,57.00,5.37,5.33,3.31,1984.00
24915.00,0.97,Premium,D,SI1,62.00,60.00,6.25,6.29,3.89,4721.00
24916.00,1.01,Very Good,D,SI1,62.90,58.00,6.33,6.38,4.00,5731.00
24917.00,0.31,Good,D,SI2,63.90,57.00,4.28,4.33,2.75,462.00
24918.00,0.31,Ideal,D,VS2,62.10,55.00,4.32,4.38,2.70,636.00
24919.00,0.75,Ideal,F,VS2,62.50,57.00,5.78,5.83,3.63,2893.00
24920.00,0.37,Premium,J,VS2,60.70,60.00,4.65,4.68,2.83,454.00
24921.00,0.43,Ideal,D,VS1,61.60,56.00,4.85,4.86,2.99,1207.00
24922.00,0.96,Ideal,G,SI1,62.60,57.00,6.28,6.24,3.92,4355.00
24923.00,0.32,Ideal,E,VVS1,60.90,56.00,4.41,4.43,2.69,813.00
24924.00,0.51,Premium,D,SI1,60.10,60.00,5.18,5.14,3.10,1687.00
24925.00,1.70,Fair,F,SI2,64.50,57.00,7.55,7.51,4.86,9996.00
24926.00,1.55,Premium,I,SI2,58.50,60.00,7.64,7.58,4.45,7972.00
24927.00,0.90,Premium,J,VS1,62.10,62.00,6.12,6.05,3.78,2964.00
24928.00,0.41,Ideal,J,VS1,62.40,55.00,4.75,4.77,2.97,648.00
24929.00,1.10,Ideal,G,SI2,62.50,55.00,6.61,6.66,4.15,5407.00
24930.00,1.16,Ideal,I,VS2,60.10,62.00,6.83,6.78,4.09,5587.00
24931.00,0.26,Ideal,G,VVS2,61.40,56.00,4.11,4.14,2.53,545.00
24932.00,1.06,Premium,F,SI1,62.10,58.00,6.50,6.52,4.04,5142.00
24933.00,1.14,Very Good,H,SI1,59.20,58.00,6.80,6.86,4.04,4890.00
24934.00,0.70,Very Good,G,SI1,63.60,58.00,5.61,5.65,3.58,2209.00
24935.00,1.06,Very Good,G,SI2,61.00,57.00,6.58,6.61,4.02,4769.00
24936.00,1.50,Premium,H,VS2,60.00,62.00,7.41,7.38,4.44,11322.00
24937.00,0.71,Ideal,H,VVS1,62.00,57.00,5.71,5.75,3.55,2739.00
24938.00,0.50,Very Good,D,SI2,63.40,59.00,5.03,5.00,3.18,1243.00
24939.00,0.27,Ideal,E,VVS1,62.00,56.00,4.19,4.16,2.59,752.00
24940.00,1.01,Ideal,G,VS2,61.00,56.00,6.46,6.49,3.95,6855.00
24941.00,0.30,Ideal,H,VS2,62.30,54.00,4.31,4.36,2.70,491.00
24942.00,2.08,Good,I,SI2,63.80,58.00,8.02,8.10,5.14,13956.00
24943.00,0.34,Ideal,G,VVS2,62.10,55.00,4.44,4.48,2.77,775.00
24944.00,0.55,Premium,E,SI2,61.90,58.00,5.20,5.24,3.23,1185.00
24945.00,0.90,Premium,F,SI2,61.90,62.00,6.12,6.07,3.77,3210.00
24946.00,1.04,Very Good,G,SI2,60.60,57.00,6.56,6.60,3.99,4703.00
24947.00,0.50,Very Good,E,VS2,60.00,63.00,5.12,5.08,3.06,1629.00
24948.00,0.30,Ideal,G,VVS1,61.90,55.00,4.32,4.34,2.68,976.00
24949.00,0.32,Premium,F,VVS2,61.80,60.00,4.41,4.36,2.71,1008.00
24950.00,1.09,Premium,G,SI2,61.10,59.00,6.69,6.63,4.07,4794.00
24951.00,1.24,Ideal,F,VS1,61.50,54.00,6.93,6.89,4.25,10138.00
24952.00,1.51,Very Good,I,SI1,62.20,60.00,7.23,7.30,4.52,8637.00
24953.00,2.55,Premium,I,VS1,61.80,62.00,8.70,8.65,5.36,18766.00
24954.00,0.42,Premium,G,VVS2,60.40,59.00,4.82,4.78,2.90,1103.00
24955.00,0.39,Ideal,G,IF,61.70,55.00,4.68,4.72,2.90,1154.00
24956.00,0.30,Very Good,D,VS2,62.50,59.00,4.23,4.28,2.66,710.00
24957.00,0.32,Premium,E,I1,60.90,58.00,4.38,4.42,2.68,345.00
24958.00,0.31,Ideal,I,VS2,61.40,55.00,4.35,4.41,2.69,452.00
24959.00,0.31,Premium,I,SI1,59.60,58.00,4.39,4.44,2.63,418.00
24960.00,0.77,Ideal,G,SI2,61.20,57.00,5.94,5.98,3.65,2275.00
24961.00,1.01,Premium,G,SI2,62.90,57.00,6.39,6.33,4.00,3750.00
24962.00,1.00,Premium,F,SI2,60.20,58.00,6.47,6.42,3.88,3584.00
24963.00,0.37,Ideal,H,VVS1,62.00,53.00,4.63,4.66,2.88,815.00
24964.00,0.75,Very Good,E,VS2,60.40,56.00,5.90,5.96,3.58,3817.00
24965.00,1.26,Premium,H,SI2,62.00,56.00,6.92,6.88,4.28,4586.00
24966.00,1.26,Ideal,G,VS1,61.20,57.00,7.03,6.95,4.28,9032.00
24967.00,1.01,Good,J,VS2,63.30,54.00,6.34,6.42,4.04,3555.00
24968.00,1.35,Very Good,H,SI2,62.20,56.00,7.02,7.06,4.38,6088.00
24969.00,1.06,Ideal,G,VS2,62.20,56.00,6.51,6.54,4.06,6660.00
24970.00,0.55,Premium,F,VS1,61.00,59.00,5.26,5.29,3.22,1755.00
24971.00,2.14,Ideal,H,SI2,63.00,55.00,8.25,8.23,5.19,12720.00
24972.00,0.91,Very Good,J,VS2,62.60,55.00,6.17,6.19,3.87,3299.00
24973.00,0.57,Good,G,VS2,58.20,66.00,5.34,5.45,3.14,1816.00
24974.00,0.30,Ideal,F,VS2,62.10,53.60,4.28,4.31,2.67,601.00
24975.00,1.03,Very Good,F,VVS2,61.50,55.00,6.48,6.57,4.01,8998.00
24976.00,1.51,Ideal,I,VS2,62.60,55.00,7.29,7.34,4.58,9891.00
24977.00,1.50,Premium,H,SI2,62.20,60.00,7.29,7.24,4.52,7812.00
24978.00,0.80,Good,G,SI2,63.70,58.00,5.88,5.83,3.73,2484.00
24979.00,0.75,Ideal,J,VS2,61.50,54.00,5.87,5.90,3.62,2001.00
24980.00,1.01,Ideal,F,SI2,60.50,57.00,6.53,6.49,3.94,4497.00
24981.00,0.80,Ideal,F,VS1,61.20,56.00,5.98,6.01,3.67,3860.00
24982.00,1.13,Premium,F,SI2,58.30,61.00,6.88,6.78,3.98,4025.00
24983.00,0.72,Ideal,H,SI2,61.80,55.00,5.79,5.76,3.57,1814.00
24984.00,0.33,Premium,G,VVS1,62.10,58.00,4.40,4.43,2.74,868.00
24985.00,0.30,Premium,G,VS1,61.90,59.00,4.32,4.30,2.67,776.00
24986.00,0.90,Fair,F,VS2,,67.00,6.29,6.24,3.73,4536.00
24987.00,1.01,Ideal,I,SI1,60.60,57.00,6.51,6.56,3.96,3999.00
24988.00,0.72,Ideal,F,VS2,62.00,57.00,5.77,5.72,3.56,2607.00
24989.00,1.51,Fair,F,I1,67.80,59.00,7.09,7.00,4.78,3734.00
24990.00,0.36,Ideal,I,IF,60.80,57.00,4.60,4.64,2.81,852.00
24991.00,0.90,Premium,F,SI2,58.50,60.00,6.30,6.25,3.67,2681.00
24992.00,0.26,Very Good,H,VVS2,59.80,61.00,4.15,4.18,2.49,440.00
24993.00,0.32,Ideal,G,IF,61.50,55.00,4.40,4.42,2.71,905.00
24994.00,0.42,Ideal,I,VVS1,62.50,57.00,4.77,4.80,2.99,884.00
24995.00,0.31,Ideal,F,VVS2,61.20,56.00,4.40,4.43,2.70,716.00
24996.00,0.33,Very Good,G,VS1,62.90,57.00,4.38,4.43,2.77,666.00
24997.00,1.01,Very Good,D,VVS1,63.90,56.00,6.32,6.36,4.05,11923.00
24998.00,2.20,Premium,H,SI2,58.20,59.00,8.52,8.47,4.94,11147.00
24999.00,1.01,Very Good,I,I1,63.10,57.00,6.39,6.35,4.02,2896.00
25000.00,0.50,Ideal,D,SI2,61.30,54.00,5.11,5.03,3.11,1063.00
25001.00,0.24,Very Good,D,VVS2,59.50,62.00,4.04,4.06,2.41,521.00
25002.00,0.90,Very Good,J,VS2,63.10,57.00,6.12,6.06,3.84,2984.00
25003.00,0.35,Very Good,D,SI1,63.30,57.00,4.53,4.51,2.86,827.00
25004.00,0.70,Very Good,E,SI2,63.10,54.00,5.73,5.65,3.59,2066.00
25005.00,0.30,Ideal,F,SI1,62.30,55.00,4.29,4.31,2.68,475.00
25006.00,1.01,Very Good,G,VS1,60.50,60.00,6.44,6.52,3.92,6239.00
25007.00,0.36,Ideal,G,VS1,61.30,56.00,4.60,4.64,2.83,746.00
25008.00,1.09,Very Good,I,SI2,63.80,57.00,6.50,6.55,4.16,4078.00
25009.00,0.40,Ideal,D,VVS2,61.30,56.00,4.75,4.78,2.92,1263.00
25010.00,1.20,Very Good,H,VVS1,63.30,56.00,6.75,6.70,4.26,6672.00
25011.00,0.42,Ideal,G,VVS2,61.30,56.00,4.81,4.82,2.95,1031.00
25012.00,1.01,Very Good,G,VS2,62.90,60.00,6.28,6.35,3.97,5779.00
25013.00,1.37,Premium,F,SI2,62.80,57.00,7.12,7.08,4.46,6181.00
25014.00,0.70,Ideal,D,VS1,63.10,54.00,5.62,5.65,3.56,3618.00
25015.00,0.51,Good,E,SI2,63.30,56.00,5.08,5.12,3.23,1130.00
25016.00,1.00,Premium,J,VS2,62.00,62.00,6.42,6.35,3.96,3685.00
25017.00,0.34,Ideal,E,VS1,61.20,57.00,4.51,4.45,2.74,1033.00
25018.00,0.41,Ideal,H,SI1,61.50,55.00,4.78,4.81,2.95,763.00
25019.00,0.33,Very Good,E,IF,61.80,55.00,4.47,4.52,2.78,957.00
25020.00,0.42,Very Good,H,SI1,61.50,54.00,4.87,4.89,3.00,670.00
25021.00,1.01,Premium,H,VVS1,60.50,57.00,6.55,6.48,3.94,4955.00
25022.00,0.50,Ideal,E,SI1,61.20,56.00,5.12,5.15,3.14,1555.00
25023.00,0.43,Very Good,E,SI1,62.40,56.00,4.79,4.83,3.00,792.00
25024.00,2.09,Premium,H,SI2,60.90,58.00,8.23,8.20,5.00,13119.00
25025.00,1.01,Good,D,SI1,61.80,60.00,6.35,6.37,3.93,5443.00
25026.00,1.01,Very Good,D,SI1,61.80,58.00,6.33,6.38,3.93,5812.00
25027.00,0.90,Ideal,F,VS2,62.30,56.00,6.17,6.19,3.85,6830.00
25028.00,1.27,Ideal,F,VS2,61.00,59.00,6.96,6.98,4.25,9547.00
25029.00,1.52,Ideal,D,SI1,60.60,58.00,7.46,7.40,4.51,14426.00
25030.00,0.72,Ideal,G,VS2,61.70,55.00,5.72,5.79,3.55,3344.00
25031.00,0.53,Good,E,VS2,63.70,55.00,5.12,5.15,3.27,1607.00
25032.00,0.70,Good,D,VS2,63.90,58.00,5.58,5.62,3.58,3087.00
25033.00,1.50,Premium,F,VS1,62.20,60.00,7.30,7.27,4.53,15851.00
25034.00,0.31,Premium,H,IF,60.50,58.00,4.44,4.38,2.67,1046.00
25035.00,0.52,Ideal,H,VVS1,61.70,56.00,5.17,5.20,3.19,1625.00
25036.00,0.37,Very Good,G,VS1,58.30,62.00,4.72,4.75,2.76,696.00
25037.00,2.01,Fair,J,VS1,66.60,54.00,7.76,7.92,5.22,14402.00
25038.00,0.40,Ideal,F,VVS2,60.40,56.00,4.79,4.82,2.90,994.00
25039.00,1.10,Ideal,G,VS2,62.00,56.00,6.60,6.68,4.12,6534.00
25040.00,0.31,Very Good,E,SI1,63.30,55.00,4.36,4.33,2.75,698.00
25041.00,1.05,Ideal,I,VS2,60.30,57.00,6.57,6.63,3.98,5697.00
25042.00,0.32,Ideal,H,VS2,61.50,55.00,4.41,4.44,2.72,523.00
25043.00,0.44,Ideal,H,IF,61.40,55.00,4.92,4.95,3.03,1177.00
25044.00,0.32,Ideal,G,VS1,61.20,57.00,4.40,4.43,2.70,645.00
25045.00,2.01,Premium,J,VS2,60.40,59.00,8.15,8.10,4.91,13744.00
25046.00,0.54,Premium,G,SI1,61.10,57.00,5.27,5.21,3.20,1241.00
25047.00,1.02,Very Good,G,VS2,63.40,59.00,6.32,6.30,4.00,6169.00
25048.00,1.01,Premium,E,SI1,59.60,59.00,6.53,6.46,3.87,4853.00
25049.00,0.56,Ideal,J,VS2,61.70,54.00,5.31,5.36,3.29,1094.00
25050.00,0.40,Very Good,J,IF,62.20,61.00,4.68,4.71,2.92,828.00
25051.00,0.70,Fair,F,SI1,65.90,59.00,5.53,5.49,3.63,2167.00
25052.00,0.56,Ideal,H,VVS1,61.70,55.00,5.30,5.33,3.28,1941.00
25053.00,0.93,Good,D,SI1,63.80,59.00,6.21,6.15,3.94,3812.00
25054.00,1.61,Ideal,H,SI1,62.30,56.00,7.51,7.47,4.67,9341.00
25055.00,0.41,Ideal,H,SI1,62.40,56.00,4.78,4.74,2.97,876.00
25056.00,1.02,Premium,G,SI1,61.90,58.00,6.47,6.42,3.99,4381.00
25057.00,1.22,Very Good,H,SI1,62.40,57.00,6.78,6.82,4.24,6323.00
25058.00,0.75,Premium,G,SI1,59.10,59.00,5.98,5.90,3.51,2622.00
25059.00,1.61,Very Good,E,SI1,62.30,57.00,7.43,7.47,4.64,13047.00
25060.00,0.26,Very Good,F,VS1,61.70,58.00,4.10,4.14,2.54,453.00
25061.00,1.83,Very Good,E,SI2,62.80,56.00,7.76,7.82,4.89,13134.00
25062.00,1.53,Very Good,H,SI1,63.40,55.00,7.30,7.34,4.64,10473.00
25063.00,0.32,Ideal,H,VS2,60.80,56.00,4.46,4.49,2.72,523.00
25064.00,0.70,Fair,G,I1,65.30,59.00,5.50,5.47,3.58,1138.00
25065.00,0.30,Ideal,J,VVS2,62.00,54.00,4.30,4.34,2.68,413.00
25066.00,0.88,Good,I,SI1,60.20,64.00,6.18,6.22,3.73,2558.00
25067.00,0.40,Ideal,E,VS2,62.40,56.00,4.71,4.74,2.95,912.00
25068.00,1.00,Very Good,G,VVS2,63.00,54.00,6.37,6.43,4.03,8138.00
25069.00,0.46,Fair,E,VS2,66.80,61.00,4.84,4.71,3.20,1070.00
25070.00,0.29,Ideal,G,SI1,,54.00,4.25,4.29,2.65,420.00
25071.00,0.23,Very Good,D,VVS2,61.30,58.00,3.93,3.97,2.42,530.00
25072.00,0.57,Premium,I,SI2,62.10,57.00,5.33,5.29,3.30,1097.00
25073.00,0.30,Ideal,E,I1,60.30,57.00,4.39,4.36,2.64,495.00
25074.00,0.38,Very Good,E,VS2,61.20,56.00,4.67,4.71,2.87,740.00
25075.00,0.31,Ideal,E,VS2,62.50,54.00,4.33,4.37,2.72,720.00
25076.00,0.32,Very Good,H,SI1,63.10,55.00,4.37,4.34,2.75,576.00
25077.00,0.32,Ideal,I,SI1,60.90,55.00,4.45,4.48,2.72,404.00
25078.00,1.03,Fair,E,SI2,65.30,59.00,6.30,6.25,4.10,3876.00
25079.00,0.33,Ideal,I,VS1,,55.00,4.44,4.47,2.75,573.00
25080.00,0.35,Ideal,E,VVS1,62.00,56.00,4.58,4.51,2.82,1116.00
25081.00,0.32,Ideal,F,IF,62.20,55.00,4.40,4.38,2.73,1080.00
25082.00,0.41,Ideal,E,VVS2,61.40,57.00,4.76,4.79,2.93,1187.00
25083.00,0.46,Good,I,VVS1,63.50,57.00,4.85,4.91,3.10,1089.00
25084.00,0.70,Very Good,E,VVS2,61.50,58.00,5.67,5.71,3.50,3429.00
25085.00,0.77,Premium,H,SI1,60.70,58.00,5.95,5.91,3.60,2369.00
25086.00,0.63,Ideal,D,IF,61.20,53.00,5.55,5.60,3.41,3832.00
25087.00,0.85,Premium,F,VVS2,61.20,60.00,6.10,6.13,3.74,4530.00
25088.00,1.50,Ideal,H,SI2,62.40,58.00,7.29,7.26,4.54,8471.00
25089.00,0.28,Ideal,I,VS1,62.00,56.00,4.20,4.24,2.62,503.00
25090.00,0.70,Ideal,E,SI2,61.00,56.00,5.78,5.72,3.51,2376.00
25091.00,0.50,Fair,E,SI1,66.40,58.00,4.98,4.87,3.27,1196.00
25092.00,1.03,Ideal,F,VVS2,62.40,55.60,6.44,6.49,4.02,9290.00
25093.00,0.31,Ideal,G,VVS1,62.30,56.00,4.34,4.37,2.71,772.00
25094.00,0.32,Ideal,D,VS1,61.80,56.00,4.39,4.41,2.72,736.00
25095.00,1.00,Very Good,E,SI1,59.60,60.00,6.43,6.48,3.85,5351.00
25096.00,1.02,Ideal,D,SI1,62.10,53.00,6.43,6.38,3.98,4798.00
25097.00,0.91,Premium,D,SI2,61.20,58.00,6.21,6.25,3.81,3958.00
25098.00,1.23,Premium,H,SI1,62.10,58.00,6.85,6.78,4.23,5183.00
25099.00,1.06,Premium,H,SI1,61.00,60.00,6.59,6.56,4.01,5461.00
25100.00,0.50,Ideal,E,VS2,60.80,57.00,5.16,5.13,3.13,1768.00
25101.00,0.31,Ideal,E,IF,61.30,58.00,4.37,4.40,2.69,1002.00
25102.00,1.13,Premium,G,VVS1,59.30,59.00,6.87,6.79,4.05,8868.00
25103.00,0.30,Premium,G,SI2,62.50,59.00,4.27,4.31,2.68,394.00
25104.00,0.91,Premium,H,SI2,62.70,58.00,6.14,6.17,3.86,3423.00
25105.00,0.70,Ideal,H,VVS1,60.30,56.00,5.77,5.82,3.49,3524.00
25106.00,0.37,Very Good,E,VS1,63.50,59.00,4.55,4.59,2.90,784.00
25107.00,0.31,Ideal,D,VS2,61.80,55.00,4.37,4.33,2.69,942.00
25108.00,1.50,Good,G,VS1,63.80,58.00,7.21,7.12,4.57,13720.00
25109.00,0.94,Very Good,E,SI2,62.00,58.00,6.23,6.29,3.88,3886.00
25110.00,0.40,Premium,F,VVS2,62.20,59.00,4.70,4.65,2.91,1163.00
25111.00,0.33,Ideal,F,VVS1,61.80,57.00,4.44,4.46,2.75,955.00
25112.00,0.72,Very Good,G,SI1,63.10,57.00,5.71,5.67,3.59,2385.00
25113.00,0.29,Fair,D,VS2,64.70,62.00,4.14,4.11,2.67,592.00
25114.00,1.13,Ideal,F,SI2,61.80,56.00,6.69,6.73,4.15,4984.00
25115.00,1.52,Premium,I,VVS2,61.60,58.00,7.41,7.37,4.55,11021.00
25116.00,2.02,Very Good,I,VS2,58.80,57.00,8.21,8.29,4.85,14620.00
25117.00,0.95,Very Good,I,SI1,63.50,58.00,6.19,6.16,3.92,3378.00
25118.00,0.61,Ideal,I,VVS2,62.00,54.00,5.51,5.47,3.40,1867.00
25119.00,0.34,Premium,F,VS2,61.20,59.00,4.52,4.47,2.75,880.00
25120.00,0.55,Ideal,G,VVS1,60.00,56.00,5.35,5.39,3.21,2077.00
25121.00,2.01,Premium,J,SI1,62.30,59.00,8.03,7.97,4.98,12048.00
25122.00,1.21,Premium,I,VS2,61.60,61.00,6.86,6.80,4.21,4669.00
25123.00,1.20,Premium,J,SI1,60.60,59.00,6.88,6.84,4.16,4838.00
25124.00,1.22,Premium,I,VS1,62.60,57.40,6.76,6.80,4.24,6763.00
25125.00,1.50,Very Good,I,SI1,63.10,54.00,7.34,7.31,4.62,8408.00
25126.00,0.30,Very Good,G,VVS2,61.60,56.00,4.27,4.30,2.64,552.00
25127.00,1.10,Ideal,I,VS1,60.80,58.00,6.68,6.63,4.04,5291.00
25128.00,0.42,Ideal,D,VVS2,62.50,57.00,4.77,4.80,2.99,1326.00
25129.00,0.50,Premium,E,VS2,62.80,60.00,5.08,5.02,3.17,1676.00
25130.00,0.28,Very Good,E,VS1,60.90,59.00,4.19,4.22,2.56,487.00
25131.00,0.51,Premium,H,VS1,62.50,58.00,5.12,5.09,3.19,1443.00
25132.00,1.51,Fair,G,I1,65.60,54.00,7.28,7.10,4.72,4167.00
25133.00,2.01,Premium,E,SI2,61.20,58.00,8.07,8.05,4.93,14948.00
25134.00,0.39,Good,G,VVS2,63.40,57.00,4.62,4.65,2.94,894.00
25135.00,1.50,Premium,G,SI2,62.00,62.00,7.31,7.25,4.51,8190.00
25136.00,0.35,Premium,I,VS1,61.80,58.00,4.50,4.53,2.79,552.00
25137.00,1.39,Very Good,E,VS1,60.90,61.00,7.15,7.19,4.37,12614.00
25138.00,0.34,Ideal,G,SI1,61.50,55.00,4.49,4.52,2.77,540.00
25139.00,0.27,Very Good,D,VVS2,62.20,59.00,4.08,4.12,2.55,622.00
25140.00,1.00,Fair,F,VS1,65.30,59.00,6.25,6.21,4.07,6397.00
25141.00,0.72,Premium,E,VVS1,62.90,59.00,5.75,5.67,3.59,3566.00
25142.00,2.05,Ideal,G,SI1,61.90,57.00,8.10,8.16,5.03,18787.00
25143.00,1.01,Premium,D,SI2,58.00,60.00,6.58,6.53,3.80,3604.00
25144.00,0.70,Ideal,F,SI1,62.00,55.00,5.72,5.70,3.54,2415.00
25145.00,0.74,Ideal,D,VS2,61.40,58.00,5.80,5.83,3.57,3668.00
25146.00,1.02,Ideal,H,SI1,60.90,57.00,6.51,6.55,3.98,5522.00
25147.00,0.77,Good,D,SI2,63.80,58.00,5.81,5.78,3.70,2665.00
25148.00,0.51,Very Good,E,SI2,61.60,57.00,5.17,5.19,3.19,1195.00
25149.00,0.76,Good,D,VS2,63.50,55.00,5.81,5.85,3.70,3443.00
25150.00,0.71,Ideal,E,SI1,61.50,57.00,5.70,5.75,3.52,2654.00
25151.00,0.90,Ideal,G,VS2,62.40,54.00,6.22,6.19,3.87,4309.00
25152.00,0.90,Good,E,SI2,61.90,62.00,6.14,6.18,3.81,3422.00
25153.00,0.24,Very Good,D,VS1,62.20,58.00,3.95,3.99,2.47,419.00
25154.00,0.59,Very Good,E,VS2,60.60,60.00,5.44,5.49,3.31,2094.00
25155.00,0.25,Ideal,G,VS1,62.50,55.00,4.00,4.02,2.51,454.00
25156.00,1.70,Premium,I,VS1,61.50,58.00,7.74,7.64,4.73,8840.00
25157.00,0.33,Premium,G,VS1,61.60,60.00,4.46,4.41,2.73,854.00
25158.00,0.31,Premium,D,SI2,61.80,60.00,4.37,4.33,2.69,593.00
25159.00,0.77,Very Good,E,SI2,59.90,61.00,5.98,6.01,3.59,2753.00
25160.00,1.06,Premium,I,SI1,61.90,59.00,6.50,6.52,4.03,4372.00
25161.00,0.53,Very Good,G,VS1,63.20,55.00,5.15,5.13,3.25,1727.00
25162.00,0.52,Premium,G,VS2,61.00,60.00,5.19,5.13,3.15,1577.00
25163.00,0.32,Premium,G,VS2,61.50,60.00,4.40,4.42,2.71,561.00
25164.00,1.25,Very Good,G,VS1,60.70,56.00,6.93,7.01,4.23,9116.00
25165.00,1.03,Ideal,F,VS2,62.00,57.00,6.40,6.48,3.99,6902.00
25166.00,0.70,Good,D,SI2,63.70,58.00,5.60,5.64,3.58,2367.00
25167.00,1.19,Fair,I,SI1,64.90,58.00,6.64,6.55,4.28,5198.00
25168.00,1.51,Premium,H,VS2,60.60,58.00,7.42,7.36,4.48,10411.00
25169.00,0.51,Ideal,G,SI2,61.50,55.00,5.16,5.18,3.18,1129.00
25170.00,0.25,Premium,E,VS2,59.70,61.00,4.10,4.08,2.44,525.00
25171.00,0.70,Premium,G,VS1,62.60,58.00,5.64,5.61,3.52,2648.00
25172.00,0.62,Premium,G,SI1,59.30,58.00,5.60,5.56,3.31,1253.00
25173.00,0.28,Ideal,H,VS1,62.00,55.00,4.21,4.24,2.62,497.00
25174.00,1.70,Premium,E,SI1,58.20,62.00,7.86,7.81,4.56,10860.00
25175.00,0.70,Fair,I,VS1,60.20,66.00,5.77,5.62,3.44,2234.00
25176.00,0.83,Ideal,J,VS2,62.30,55.00,6.01,6.03,3.75,2742.00
25177.00,1.07,Very Good,G,SI2,58.50,61.00,6.59,6.71,3.89,4201.00
25178.00,1.07,Premium,F,SI2,61.80,58.00,6.57,6.51,4.04,4446.00
25179.00,0.30,Ideal,I,VS2,62.40,55.00,4.32,4.34,2.70,407.00
25180.00,0.51,Very Good,G,VS2,63.40,55.00,5.06,5.03,3.20,1443.00
25181.00,0.74,Very Good,I,VVS2,61.00,59.00,5.83,5.85,3.56,2550.00
25182.00,1.13,Very Good,J,SI1,63.50,59.00,6.62,6.55,4.18,4385.00
25183.00,0.73,Very Good,G,SI1,60.60,59.00,5.83,5.85,3.54,2585.00
25184.00,0.34,Ideal,D,VS1,60.70,57.00,4.55,4.51,2.75,961.00
25185.00,0.74,Ideal,I,VS2,61.50,57.00,5.81,5.86,3.59,2459.00
25186.00,0.53,Ideal,F,VS1,61.70,56.00,5.20,5.22,3.21,1630.00
25187.00,0.66,Ideal,H,VS2,61.40,56.00,5.62,5.65,3.46,2178.00
25188.00,0.26,Premium,E,VS1,60.10,60.00,4.15,4.10,2.48,580.00
25189.00,1.87,Ideal,H,VS1,59.70,60.00,7.98,8.04,4.78,17761.00
25190.00,0.30,Ideal,G,IF,61.70,55.00,4.34,4.31,2.67,956.00
25191.00,0.74,Very Good,F,SI1,61.50,58.00,5.82,5.85,3.59,2583.00
25192.00,1.01,Good,F,VVS2,63.60,60.00,6.36,6.31,4.03,7059.00
25193.00,0.90,Very Good,I,VS2,61.60,57.00,6.13,6.17,3.79,3581.00
25194.00,0.44,Premium,E,VS1,60.70,58.00,4.91,4.88,2.97,1238.00
25195.00,0.32,Ideal,G,SI1,63.00,56.00,4.38,4.35,2.75,612.00
25196.00,0.35,Ideal,E,VS2,62.00,57.00,4.55,4.51,2.81,984.00
25197.00,1.02,Very Good,H,VS2,60.20,62.00,6.46,6.54,3.91,5335.00
25198.00,1.07,Premium,H,VS2,58.90,58.00,6.70,6.65,3.93,4830.00
25199.00,0.24,Very Good,J,VVS2,62.80,57.00,3.94,3.96,2.48,336.00
25200.00,0.40,Very Good,G,SI2,63.20,56.00,4.73,4.70,2.98,765.00
25201.00,0.31,Good,G,VVS1,58.00,62.00,4.42,4.47,2.58,761.00
25202.00,0.90,Ideal,I,SI1,60.80,57.00,6.25,6.22,3.79,3251.00
25203.00,0.59,Ideal,F,SI2,61.70,54.00,5.38,5.44,3.34,1195.00
25204.00,0.50,Good,D,SI2,61.90,63.00,5.05,5.07,3.13,1175.00
25205.00,0.70,Good,E,VS2,61.50,61.00,5.64,5.74,3.50,2473.00
25206.00,1.05,Very Good,I,VS2,62.40,59.00,6.48,6.51,4.05,4975.00
25207.00,0.71,Premium,I,SI2,62.10,58.00,5.70,5.67,3.53,1696.00
